영업일자,영업장명_메뉴명,매출수량,요일,주중,주말,공휴일
2023-08-31,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2023-09-01,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,0
2023-09-02,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2023-09-03,미라시아_오븐구이 윙과 킬바사소세지,2,일,0,1,0
2023-09-04,미라시아_오븐구이 윙과 킬바사소세지,6,월,1,0,0
2023-09-05,미라시아_오븐구이 윙과 킬바사소세지,2,화,1,0,0
2023-09-06,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-09-07,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-09-08,미라시아_오븐구이 윙과 킬바사소세지,5,금,1,0,0
2023-09-09,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2023-09-10,미라시아_오븐구이 윙과 킬바사소세지,2,일,0,1,0
2023-09-11,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2023-09-12,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-09-13,미라시아_오븐구이 윙과 킬바사소세지,3,수,1,0,0
2023-09-14,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-09-15,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2023-09-16,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2023-09-17,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2023-09-18,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2023-09-19,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-09-20,미라시아_오븐구이 윙과 킬바사소세지,1,수,1,0,0
2023-09-21,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2023-09-22,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2023-09-23,미라시아_오븐구이 윙과 킬바사소세지,0,토,0,1,0
2023-09-24,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2023-09-25,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2023-09-26,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-09-27,미라시아_오븐구이 윙과 킬바사소세지,2,수,1,0,0
2023-09-28,미라시아_오븐구이 윙과 킬바사소세지,2,목,1,0,1
2023-09-29,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,1
2023-09-30,미라시아_오븐구이 윙과 킬바사소세지,0,토,0,1,1
2023-10-01,미라시아_오븐구이 윙과 킬바사소세지,3,일,0,1,0
2023-10-02,미라시아_오븐구이 윙과 킬바사소세지,3,월,1,0,1
2023-10-03,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,1
2023-10-04,미라시아_오븐구이 윙과 킬바사소세지,1,수,1,0,0
2023-10-05,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2023-10-06,미라시아_오븐구이 윙과 킬바사소세지,3,금,1,0,0
2023-10-07,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2023-10-08,미라시아_오븐구이 윙과 킬바사소세지,3,일,0,1,0
2023-10-09,미라시아_오븐구이 윙과 킬바사소세지,2,월,1,0,1
2023-10-10,미라시아_오븐구이 윙과 킬바사소세지,3,화,1,0,0
2023-10-11,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-10-12,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-10-13,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2023-10-14,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2023-10-15,미라시아_오븐구이 윙과 킬바사소세지,4,일,0,1,0
2023-10-16,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2023-10-17,미라시아_오븐구이 윙과 킬바사소세지,2,화,1,0,0
2023-10-18,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-10-19,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2023-10-20,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2023-10-21,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2023-10-22,미라시아_오븐구이 윙과 킬바사소세지,5,일,0,1,0
2023-10-23,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2023-10-24,미라시아_오븐구이 윙과 킬바사소세지,2,화,1,0,0
2023-10-25,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-10-26,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-10-27,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2023-10-28,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2023-10-29,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2023-10-30,미라시아_오븐구이 윙과 킬바사소세지,2,월,1,0,0
2023-10-31,미라시아_오븐구이 윙과 킬바사소세지,12,화,1,0,0
2023-11-01,미라시아_오븐구이 윙과 킬바사소세지,2,수,1,0,0
2023-11-02,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-11-03,미라시아_오븐구이 윙과 킬바사소세지,5,금,1,0,0
2023-11-04,미라시아_오븐구이 윙과 킬바사소세지,2,토,0,1,0
2023-11-05,미라시아_오븐구이 윙과 킬바사소세지,1,일,0,1,0
2023-11-06,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2023-11-07,미라시아_오븐구이 윙과 킬바사소세지,2,화,1,0,0
2023-11-08,미라시아_오븐구이 윙과 킬바사소세지,2,수,1,0,0
2023-11-09,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-11-10,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,0
2023-11-11,미라시아_오븐구이 윙과 킬바사소세지,4,토,0,1,0
2023-11-12,미라시아_오븐구이 윙과 킬바사소세지,2,일,0,1,0
2023-11-13,미라시아_오븐구이 윙과 킬바사소세지,6,월,1,0,0
2023-11-14,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-11-15,미라시아_오븐구이 윙과 킬바사소세지,3,수,1,0,0
2023-11-16,미라시아_오븐구이 윙과 킬바사소세지,3,목,1,0,0
2023-11-17,미라시아_오븐구이 윙과 킬바사소세지,4,금,1,0,0
2023-11-18,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2023-11-19,미라시아_오븐구이 윙과 킬바사소세지,1,일,0,1,0
2023-11-20,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2023-11-21,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-11-22,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-11-23,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-11-24,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2023-11-25,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2023-11-26,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2023-11-27,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2023-11-28,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-11-29,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-11-30,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2023-12-01,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2023-12-02,미라시아_오븐구이 윙과 킬바사소세지,4,토,0,1,0
2023-12-03,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2023-12-04,미라시아_오븐구이 윙과 킬바사소세지,3,월,1,0,0
2023-12-05,미라시아_오븐구이 윙과 킬바사소세지,2,화,1,0,0
2023-12-06,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-12-07,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-12-08,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2023-12-09,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2023-12-10,미라시아_오븐구이 윙과 킬바사소세지,3,일,0,1,0
2023-12-11,미라시아_오븐구이 윙과 킬바사소세지,2,월,1,0,0
2023-12-12,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-12-13,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-12-14,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2023-12-15,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2023-12-16,미라시아_오븐구이 윙과 킬바사소세지,2,토,0,1,0
2023-12-17,미라시아_오븐구이 윙과 킬바사소세지,2,일,0,1,0
2023-12-18,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2023-12-19,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2023-12-20,미라시아_오븐구이 윙과 킬바사소세지,2,수,1,0,0
2023-12-21,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2023-12-22,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2023-12-23,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2023-12-24,미라시아_오븐구이 윙과 킬바사소세지,3,일,0,1,0
2023-12-25,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,1
2023-12-26,미라시아_오븐구이 윙과 킬바사소세지,4,화,1,0,0
2023-12-27,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2023-12-28,미라시아_오븐구이 윙과 킬바사소세지,2,목,1,0,0
2023-12-29,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2023-12-30,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2023-12-31,미라시아_오븐구이 윙과 킬바사소세지,1,일,0,1,0
2024-01-01,미라시아_오븐구이 윙과 킬바사소세지,3,월,1,0,1
2024-01-02,미라시아_오븐구이 윙과 킬바사소세지,2,화,1,0,0
2024-01-03,미라시아_오븐구이 윙과 킬바사소세지,1,수,1,0,0
2024-01-04,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2024-01-05,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,0
2024-01-06,미라시아_오븐구이 윙과 킬바사소세지,2,토,0,1,0
2024-01-07,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-01-08,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2024-01-09,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-01-10,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-01-11,미라시아_오븐구이 윙과 킬바사소세지,2,목,1,0,0
2024-01-12,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,0
2024-01-13,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2024-01-14,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-01-15,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2024-01-16,미라시아_오븐구이 윙과 킬바사소세지,4,화,1,0,0
2024-01-17,미라시아_오븐구이 윙과 킬바사소세지,1,수,1,0,0
2024-01-18,미라시아_오븐구이 윙과 킬바사소세지,4,목,1,0,0
2024-01-19,미라시아_오븐구이 윙과 킬바사소세지,4,금,1,0,0
2024-01-20,미라시아_오븐구이 윙과 킬바사소세지,4,토,0,1,0
2024-01-21,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-01-22,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2024-01-23,미라시아_오븐구이 윙과 킬바사소세지,1,화,1,0,0
2024-01-24,미라시아_오븐구이 윙과 킬바사소세지,1,수,1,0,0
2024-01-25,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2024-01-26,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2024-01-27,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2024-01-28,미라시아_오븐구이 윙과 킬바사소세지,2,일,0,1,0
2024-01-29,미라시아_오븐구이 윙과 킬바사소세지,3,월,1,0,0
2024-01-30,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-01-31,미라시아_오븐구이 윙과 킬바사소세지,1,수,1,0,0
2024-02-01,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2024-02-02,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,0
2024-02-03,미라시아_오븐구이 윙과 킬바사소세지,0,토,0,1,0
2024-02-04,미라시아_오븐구이 윙과 킬바사소세지,3,일,0,1,0
2024-02-05,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2024-02-06,미라시아_오븐구이 윙과 킬바사소세지,8,화,1,0,0
2024-02-07,미라시아_오븐구이 윙과 킬바사소세지,2,수,1,0,0
2024-02-08,미라시아_오븐구이 윙과 킬바사소세지,2,목,1,0,0
2024-02-09,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,1
2024-02-10,미라시아_오븐구이 윙과 킬바사소세지,2,토,0,1,1
2024-02-11,미라시아_오븐구이 윙과 킬바사소세지,6,일,0,1,1
2024-02-12,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,1
2024-02-13,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-02-14,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-02-15,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2024-02-16,미라시아_오븐구이 윙과 킬바사소세지,9,금,1,0,0
2024-02-17,미라시아_오븐구이 윙과 킬바사소세지,0,토,0,1,0
2024-02-18,미라시아_오븐구이 윙과 킬바사소세지,5,일,0,1,0
2024-02-19,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2024-02-20,미라시아_오븐구이 윙과 킬바사소세지,1,화,1,0,0
2024-02-21,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-02-22,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2024-02-23,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2024-02-24,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2024-02-25,미라시아_오븐구이 윙과 킬바사소세지,1,일,0,1,0
2024-02-26,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2024-02-27,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-02-28,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-02-29,미라시아_오븐구이 윙과 킬바사소세지,2,목,1,0,0
2024-03-01,미라시아_오븐구이 윙과 킬바사소세지,4,금,1,0,1
2024-03-02,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2024-03-03,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-03-04,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2024-03-05,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-03-06,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-03-07,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2024-03-08,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,0
2024-03-09,미라시아_오븐구이 윙과 킬바사소세지,0,토,0,1,0
2024-03-10,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-03-11,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2024-03-12,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-03-13,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-03-14,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2024-03-15,미라시아_오븐구이 윙과 킬바사소세지,0,금,1,0,0
2024-03-16,미라시아_오븐구이 윙과 킬바사소세지,2,토,0,1,0
2024-03-17,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-03-18,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2024-03-19,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-03-20,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-03-21,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2024-03-22,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2024-03-23,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2024-03-24,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-03-25,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2024-03-26,미라시아_오븐구이 윙과 킬바사소세지,1,화,1,0,0
2024-03-27,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-03-28,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2024-03-29,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2024-03-30,미라시아_오븐구이 윙과 킬바사소세지,1,토,0,1,0
2024-03-31,미라시아_오븐구이 윙과 킬바사소세지,2,일,0,1,0
2024-04-01,미라시아_오븐구이 윙과 킬바사소세지,0,월,1,0,0
2024-04-02,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-04-03,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-04-04,미라시아_오븐구이 윙과 킬바사소세지,2,목,1,0,0
2024-04-05,미라시아_오븐구이 윙과 킬바사소세지,3,금,1,0,0
2024-04-06,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2024-04-07,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-04-08,미라시아_오븐구이 윙과 킬바사소세지,1,월,1,0,0
2024-04-09,미라시아_오븐구이 윙과 킬바사소세지,0,화,1,0,0
2024-04-10,미라시아_오븐구이 윙과 킬바사소세지,2,수,1,0,0
2024-04-11,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2024-04-12,미라시아_오븐구이 윙과 킬바사소세지,2,금,1,0,0
2024-04-13,미라시아_오븐구이 윙과 킬바사소세지,0,토,0,1,0
2024-04-14,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-04-15,미라시아_오븐구이 윙과 킬바사소세지,2,월,1,0,0
2024-04-16,미라시아_오븐구이 윙과 킬바사소세지,2,화,1,0,0
2024-04-17,미라시아_오븐구이 윙과 킬바사소세지,1,수,1,0,0
2024-04-18,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2024-04-19,미라시아_오븐구이 윙과 킬바사소세지,3,금,1,0,1
2024-04-20,미라시아_오븐구이 윙과 킬바사소세지,5,토,0,1,0
2024-04-21,미라시아_오븐구이 윙과 킬바사소세지,2,일,0,1,0
2024-04-22,미라시아_오븐구이 윙과 킬바사소세지,2,월,1,0,0
2024-04-23,미라시아_오븐구이 윙과 킬바사소세지,1,화,1,0,0
2024-04-24,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-04-25,미라시아_오븐구이 윙과 킬바사소세지,2,목,1,0,0
2024-04-26,미라시아_오븐구이 윙과 킬바사소세지,3,금,1,0,0
2024-04-27,미라시아_오븐구이 윙과 킬바사소세지,6,토,0,1,0
2024-04-28,미라시아_오븐구이 윙과 킬바사소세지,1,일,0,1,0
2024-04-29,미라시아_오븐구이 윙과 킬바사소세지,3,월,1,0,0
2024-04-30,미라시아_오븐구이 윙과 킬바사소세지,1,화,1,0,0
2024-05-01,미라시아_오븐구이 윙과 킬바사소세지,2,수,1,0,1
2024-05-02,미라시아_오븐구이 윙과 킬바사소세지,1,목,1,0,0
2024-05-03,미라시아_오븐구이 윙과 킬바사소세지,1,금,1,0,0
2024-05-04,미라시아_오븐구이 윙과 킬바사소세지,3,토,0,1,0
2024-05-05,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,1
2024-05-06,미라시아_오븐구이 윙과 킬바사소세지,2,월,1,0,1
2024-05-07,미라시아_오븐구이 윙과 킬바사소세지,1,화,1,0,0
2024-05-08,미라시아_오븐구이 윙과 킬바사소세지,0,수,1,0,0
2024-05-09,미라시아_오븐구이 윙과 킬바사소세지,0,목,1,0,0
2024-05-10,미라시아_오븐구이 윙과 킬바사소세지,3,금,1,0,0
2024-05-11,미라시아_오븐구이 윙과 킬바사소세지,2,토,0,1,0
2024-05-12,미라시아_오븐구이 윙과 킬바사소세지,0,일,0,1,0
2024-05-13,미라시아_오븐구이 윙과 킬바사소세지,2,월,1,0,0
