영업일자,매출수량,영업장명,메뉴명,월,요일,주중,주말,공휴일,연속된_공휴일_남은일수,성수기,시즌
2023-03-24,1,미라시아,BBQ 고기추가,3,금요일,0,1,0,0.0,0,겨울
2023-03-25,1,미라시아,BBQ 고기추가,3,토요일,0,1,0,0.0,0,겨울
2023-03-26,0,미라시아,BBQ 고기추가,3,일요일,1,0,0,0.0,0,겨울
2023-03-27,0,미라시아,BBQ 고기추가,3,월요일,1,0,0,0.0,0,겨울
2023-03-28,0,미라시아,BBQ 고기추가,3,화요일,1,0,0,0.0,0,겨울
2023-03-29,0,미라시아,BBQ 고기추가,3,수요일,1,0,0,0.0,0,겨울
2023-03-30,2,미라시아,BBQ 고기추가,3,목요일,1,0,0,0.0,0,겨울
2023-03-31,2,미라시아,BBQ 고기추가,3,금요일,0,1,0,0.0,0,겨울
2023-04-01,1,미라시아,BBQ 고기추가,4,토요일,0,1,0,0.0,0,봄
2023-04-02,1,미라시아,BBQ 고기추가,4,일요일,1,0,0,0.0,0,봄
2023-04-03,0,미라시아,BBQ 고기추가,4,월요일,1,0,0,0.0,0,봄
2023-04-04,0,미라시아,BBQ 고기추가,4,화요일,1,0,0,0.0,0,봄
2023-04-05,1,미라시아,BBQ 고기추가,4,수요일,1,0,0,0.0,0,봄
2023-04-06,0,미라시아,BBQ 고기추가,4,목요일,1,0,0,0.0,0,봄
2023-04-07,0,미라시아,BBQ 고기추가,4,금요일,0,1,0,0.0,0,봄
2023-04-08,1,미라시아,BBQ 고기추가,4,토요일,0,1,0,0.0,0,봄
2023-04-09,0,미라시아,BBQ 고기추가,4,일요일,1,0,0,0.0,0,봄
2023-04-10,0,미라시아,BBQ 고기추가,4,월요일,1,0,0,0.0,0,봄
2023-04-11,0,미라시아,BBQ 고기추가,4,화요일,1,0,0,0.0,0,봄
2023-04-12,0,미라시아,BBQ 고기추가,4,수요일,1,0,0,0.0,0,봄
2023-04-13,0,미라시아,BBQ 고기추가,4,목요일,1,0,0,0.0,0,봄
2023-04-14,0,미라시아,BBQ 고기추가,4,금요일,0,1,0,0.0,0,봄
2023-04-15,3,미라시아,BBQ 고기추가,4,토요일,0,1,0,0.0,0,봄
2023-04-16,0,미라시아,BBQ 고기추가,4,일요일,1,0,0,0.0,0,봄
2023-04-17,0,미라시아,BBQ 고기추가,4,월요일,1,0,0,0.0,0,봄
2023-04-18,0,미라시아,BBQ 고기추가,4,화요일,1,0,0,0.0,0,봄
2023-04-19,0,미라시아,BBQ 고기추가,4,수요일,1,0,0,0.0,0,봄
2023-04-20,0,미라시아,BBQ 고기추가,4,목요일,1,0,0,0.0,0,봄
2023-04-21,2,미라시아,BBQ 고기추가,4,금요일,0,1,0,0.0,0,봄
2023-04-22,0,미라시아,BBQ 고기추가,4,토요일,0,1,0,0.0,0,봄
2023-04-23,0,미라시아,BBQ 고기추가,4,일요일,1,0,0,0.0,0,봄
2023-04-24,1,미라시아,BBQ 고기추가,4,월요일,1,0,0,0.0,0,봄
2023-04-25,0,미라시아,BBQ 고기추가,4,화요일,1,0,0,0.0,0,봄
2023-04-26,0,미라시아,BBQ 고기추가,4,수요일,1,0,0,0.0,0,봄
2023-04-27,0,미라시아,BBQ 고기추가,4,목요일,1,0,0,0.0,0,봄
2023-04-28,1,미라시아,BBQ 고기추가,4,금요일,0,1,0,0.0,0,봄
2023-04-29,1,미라시아,BBQ 고기추가,4,토요일,0,1,0,0.0,0,봄
2023-04-30,3,미라시아,BBQ 고기추가,4,일요일,1,0,0,0.0,0,봄
2023-05-01,0,미라시아,BBQ 고기추가,5,월요일,1,0,1,1.0,0,봄
2023-05-02,0,미라시아,BBQ 고기추가,5,화요일,1,0,0,0.0,0,봄
2023-05-03,0,미라시아,BBQ 고기추가,5,수요일,1,0,0,0.0,0,봄
2023-05-04,0,미라시아,BBQ 고기추가,5,목요일,1,0,0,0.0,0,봄
2023-05-05,0,미라시아,BBQ 고기추가,5,금요일,0,1,1,1.0,0,봄
2023-05-06,0,미라시아,BBQ 고기추가,5,토요일,0,1,0,0.0,0,봄
2023-05-07,1,미라시아,BBQ 고기추가,5,일요일,1,0,0,0.0,0,봄
2023-05-08,0,미라시아,BBQ 고기추가,5,월요일,1,0,0,0.0,0,봄
2023-05-09,0,미라시아,BBQ 고기추가,5,화요일,1,0,0,0.0,0,봄
2023-05-10,0,미라시아,BBQ 고기추가,5,수요일,1,0,0,0.0,0,봄
2023-05-11,0,미라시아,BBQ 고기추가,5,목요일,1,0,0,0.0,0,봄
2023-05-12,0,미라시아,BBQ 고기추가,5,금요일,0,1,0,0.0,0,봄
2023-05-13,0,미라시아,BBQ 고기추가,5,토요일,0,1,0,0.0,0,봄
2023-05-14,0,미라시아,BBQ 고기추가,5,일요일,1,0,0,0.0,0,봄
2023-05-15,0,미라시아,BBQ 고기추가,5,월요일,1,0,0,0.0,0,봄
2023-05-16,0,미라시아,BBQ 고기추가,5,화요일,1,0,0,0.0,0,봄
2023-05-17,0,미라시아,BBQ 고기추가,5,수요일,1,0,0,0.0,0,봄
2023-05-18,0,미라시아,BBQ 고기추가,5,목요일,1,0,0,0.0,0,봄
2023-05-19,0,미라시아,BBQ 고기추가,5,금요일,0,1,0,0.0,0,봄
2023-05-20,0,미라시아,BBQ 고기추가,5,토요일,0,1,0,0.0,0,봄
2023-05-21,2,미라시아,BBQ 고기추가,5,일요일,1,0,0,0.0,0,봄
2023-05-22,1,미라시아,BBQ 고기추가,5,월요일,1,0,0,0.0,0,봄
2023-05-23,0,미라시아,BBQ 고기추가,5,화요일,1,0,0,0.0,0,봄
2023-05-24,0,미라시아,BBQ 고기추가,5,수요일,1,0,0,0.0,0,봄
2023-05-25,1,미라시아,BBQ 고기추가,5,목요일,1,0,0,0.0,0,봄
2023-05-26,0,미라시아,BBQ 고기추가,5,금요일,0,1,0,0.0,0,봄
2023-05-27,0,미라시아,BBQ 고기추가,5,토요일,0,1,1,1.0,0,봄
2023-05-28,0,미라시아,BBQ 고기추가,5,일요일,1,0,0,0.0,0,봄
2023-05-29,1,미라시아,BBQ 고기추가,5,월요일,1,0,0,0.0,0,봄
2023-05-30,0,미라시아,BBQ 고기추가,5,화요일,1,0,0,0.0,0,봄
2023-05-31,0,미라시아,BBQ 고기추가,5,수요일,1,0,0,0.0,0,봄
2023-06-01,0,미라시아,BBQ 고기추가,6,목요일,1,0,0,0.0,0,여름
2023-06-02,1,미라시아,BBQ 고기추가,6,금요일,0,1,0,0.0,0,여름
2023-06-03,6,미라시아,BBQ 고기추가,6,토요일,0,1,0,0.0,0,여름
2023-06-04,2,미라시아,BBQ 고기추가,6,일요일,1,0,0,0.0,0,여름
2023-06-05,0,미라시아,BBQ 고기추가,6,월요일,1,0,0,0.0,0,여름
2023-06-06,0,미라시아,BBQ 고기추가,6,화요일,1,0,1,1.0,0,여름
2023-06-07,0,미라시아,BBQ 고기추가,6,수요일,1,0,0,0.0,0,여름
2023-06-08,0,미라시아,BBQ 고기추가,6,목요일,1,0,0,0.0,0,여름
2023-06-09,1,미라시아,BBQ 고기추가,6,금요일,0,1,0,0.0,0,여름
2023-06-10,0,미라시아,BBQ 고기추가,6,토요일,0,1,0,0.0,0,여름
2023-06-11,0,미라시아,BBQ 고기추가,6,일요일,1,0,0,0.0,0,여름
2023-06-12,0,미라시아,BBQ 고기추가,6,월요일,1,0,0,0.0,0,여름
2023-06-13,0,미라시아,BBQ 고기추가,6,화요일,1,0,0,0.0,0,여름
2023-06-14,0,미라시아,BBQ 고기추가,6,수요일,1,0,0,0.0,0,여름
2023-06-15,1,미라시아,BBQ 고기추가,6,목요일,1,0,0,0.0,0,여름
2023-06-16,6,미라시아,BBQ 고기추가,6,금요일,0,1,0,0.0,0,여름
2023-06-17,2,미라시아,BBQ 고기추가,6,토요일,0,1,0,0.0,0,여름
2023-06-18,1,미라시아,BBQ 고기추가,6,일요일,1,0,0,0.0,0,여름
2023-06-19,0,미라시아,BBQ 고기추가,6,월요일,1,0,0,0.0,0,여름
2023-06-20,0,미라시아,BBQ 고기추가,6,화요일,1,0,0,0.0,0,여름
2023-06-21,0,미라시아,BBQ 고기추가,6,수요일,1,0,0,0.0,0,여름
2023-06-22,0,미라시아,BBQ 고기추가,6,목요일,1,0,0,0.0,0,여름
2023-06-23,0,미라시아,BBQ 고기추가,6,금요일,0,1,0,0.0,0,여름
2023-06-24,0,미라시아,BBQ 고기추가,6,토요일,0,1,0,0.0,0,여름
2023-06-25,0,미라시아,BBQ 고기추가,6,일요일,1,0,0,0.0,0,여름
2023-06-26,0,미라시아,BBQ 고기추가,6,월요일,1,0,0,0.0,0,여름
2023-06-27,0,미라시아,BBQ 고기추가,6,화요일,1,0,0,0.0,0,여름
2023-06-28,0,미라시아,BBQ 고기추가,6,수요일,1,0,0,0.0,0,여름
2023-06-29,0,미라시아,BBQ 고기추가,6,목요일,1,0,0,0.0,0,여름
2023-06-30,2,미라시아,BBQ 고기추가,6,금요일,0,1,0,0.0,0,여름
2023-07-01,0,미라시아,BBQ 고기추가,7,토요일,0,1,0,0.0,0,여름
2023-07-02,0,미라시아,BBQ 고기추가,7,일요일,1,0,0,0.0,0,여름
2023-07-03,0,미라시아,BBQ 고기추가,7,월요일,1,0,0,0.0,0,여름
2023-07-04,0,미라시아,BBQ 고기추가,7,화요일,1,0,0,0.0,0,여름
2023-07-05,0,미라시아,BBQ 고기추가,7,수요일,1,0,0,0.0,0,여름
2023-07-06,0,미라시아,BBQ 고기추가,7,목요일,1,0,0,0.0,0,여름
2023-07-07,1,미라시아,BBQ 고기추가,7,금요일,0,1,0,0.0,0,여름
2023-07-08,0,미라시아,BBQ 고기추가,7,토요일,0,1,0,0.0,0,여름
2023-07-09,1,미라시아,BBQ 고기추가,7,일요일,1,0,0,0.0,0,여름
2023-07-10,0,미라시아,BBQ 고기추가,7,월요일,1,0,0,0.0,0,여름
2023-07-11,0,미라시아,BBQ 고기추가,7,화요일,1,0,0,0.0,0,여름
2023-07-12,0,미라시아,BBQ 고기추가,7,수요일,1,0,0,0.0,0,여름
2023-07-13,0,미라시아,BBQ 고기추가,7,목요일,1,0,0,0.0,0,여름
2023-07-14,2,미라시아,BBQ 고기추가,7,금요일,0,1,0,0.0,0,여름
2023-07-15,4,미라시아,BBQ 고기추가,7,토요일,0,1,0,0.0,0,여름
2023-07-16,1,미라시아,BBQ 고기추가,7,일요일,1,0,0,0.0,0,여름
2023-07-17,0,미라시아,BBQ 고기추가,7,월요일,1,0,0,0.0,0,여름
2023-07-18,0,미라시아,BBQ 고기추가,7,화요일,1,0,0,0.0,0,여름
2023-07-19,0,미라시아,BBQ 고기추가,7,수요일,1,0,0,0.0,0,여름
2023-07-20,0,미라시아,BBQ 고기추가,7,목요일,1,0,0,0.0,0,여름
2023-07-21,1,미라시아,BBQ 고기추가,7,금요일,0,1,0,0.0,0,여름
2023-07-22,1,미라시아,BBQ 고기추가,7,토요일,0,1,0,0.0,0,여름
2023-07-23,0,미라시아,BBQ 고기추가,7,일요일,1,0,0,0.0,0,여름
2023-07-24,1,미라시아,BBQ 고기추가,7,월요일,1,0,0,0.0,0,여름
2023-07-25,0,미라시아,BBQ 고기추가,7,화요일,1,0,0,0.0,0,여름
2023-07-26,0,미라시아,BBQ 고기추가,7,수요일,1,0,0,0.0,0,여름
2023-07-27,0,미라시아,BBQ 고기추가,7,목요일,1,0,0,0.0,0,여름
2023-07-28,2,미라시아,BBQ 고기추가,7,금요일,0,1,0,0.0,0,여름
2023-07-29,2,미라시아,BBQ 고기추가,7,토요일,0,1,0,0.0,0,여름
2023-07-30,1,미라시아,BBQ 고기추가,7,일요일,1,0,0,0.0,0,여름
2023-07-31,0,미라시아,BBQ 고기추가,7,월요일,1,0,0,0.0,0,여름
2023-08-01,0,미라시아,BBQ 고기추가,8,화요일,1,0,0,0.0,0,여름
2023-08-02,0,미라시아,BBQ 고기추가,8,수요일,1,0,0,0.0,0,여름
2023-08-03,2,미라시아,BBQ 고기추가,8,목요일,1,0,0,0.0,0,여름
2023-08-04,0,미라시아,BBQ 고기추가,8,금요일,0,1,0,0.0,0,여름
2023-08-05,3,미라시아,BBQ 고기추가,8,토요일,0,1,0,0.0,0,여름
2023-08-06,5,미라시아,BBQ 고기추가,8,일요일,1,0,0,0.0,0,여름
2023-08-07,3,미라시아,BBQ 고기추가,8,월요일,1,0,0,0.0,0,여름
2023-08-08,2,미라시아,BBQ 고기추가,8,화요일,1,0,0,0.0,0,여름
2023-08-09,1,미라시아,BBQ 고기추가,8,수요일,1,0,0,0.0,0,여름
2023-08-10,1,미라시아,BBQ 고기추가,8,목요일,1,0,0,0.0,0,여름
2023-08-11,1,미라시아,BBQ 고기추가,8,금요일,0,1,0,0.0,0,여름
2023-08-12,1,미라시아,BBQ 고기추가,8,토요일,0,1,0,0.0,0,여름
2023-08-13,0,미라시아,BBQ 고기추가,8,일요일,1,0,0,0.0,0,여름
2023-08-14,1,미라시아,BBQ 고기추가,8,월요일,1,0,0,0.0,0,여름
2023-08-15,2,미라시아,BBQ 고기추가,8,화요일,1,0,1,1.0,0,여름
2023-08-16,0,미라시아,BBQ 고기추가,8,수요일,1,0,0,0.0,0,여름
2023-08-17,0,미라시아,BBQ 고기추가,8,목요일,1,0,0,0.0,0,여름
2023-08-18,0,미라시아,BBQ 고기추가,8,금요일,0,1,0,0.0,0,여름
2023-08-19,0,미라시아,BBQ 고기추가,8,토요일,0,1,0,0.0,0,여름
2023-08-20,0,미라시아,BBQ 고기추가,8,일요일,1,0,0,0.0,0,여름
2023-08-21,0,미라시아,BBQ 고기추가,8,월요일,1,0,0,0.0,0,여름
2023-08-22,0,미라시아,BBQ 고기추가,8,화요일,1,0,0,0.0,0,여름
2023-08-23,0,미라시아,BBQ 고기추가,8,수요일,1,0,0,0.0,0,여름
2023-08-24,0,미라시아,BBQ 고기추가,8,목요일,1,0,0,0.0,0,여름
2023-08-25,0,미라시아,BBQ 고기추가,8,금요일,0,1,0,0.0,0,여름
2023-08-26,3,미라시아,BBQ 고기추가,8,토요일,0,1,0,0.0,0,여름
2023-08-27,0,미라시아,BBQ 고기추가,8,일요일,1,0,0,0.0,0,여름
2023-08-28,1,미라시아,BBQ 고기추가,8,월요일,1,0,0,0.0,0,여름
2023-08-29,3,미라시아,BBQ 고기추가,8,화요일,1,0,0,0.0,0,여름
2023-08-30,0,미라시아,BBQ 고기추가,8,수요일,1,0,0,0.0,0,여름
2023-08-31,0,미라시아,BBQ 고기추가,8,목요일,1,0,0,0.0,0,여름
2023-09-01,1,미라시아,BBQ 고기추가,9,금요일,0,1,0,0.0,0,가을
2023-09-02,1,미라시아,BBQ 고기추가,9,토요일,0,1,0,0.0,0,가을
2023-09-03,3,미라시아,BBQ 고기추가,9,일요일,1,0,0,0.0,0,가을
2023-09-04,2,미라시아,BBQ 고기추가,9,월요일,1,0,0,0.0,0,가을
2023-09-05,1,미라시아,BBQ 고기추가,9,화요일,1,0,0,0.0,0,가을
2023-09-06,0,미라시아,BBQ 고기추가,9,수요일,1,0,0,0.0,0,가을
2023-09-07,0,미라시아,BBQ 고기추가,9,목요일,1,0,0,0.0,0,가을
2023-09-08,1,미라시아,BBQ 고기추가,9,금요일,0,1,0,0.0,0,가을
2023-09-09,3,미라시아,BBQ 고기추가,9,토요일,0,1,0,0.0,0,가을
2023-09-10,1,미라시아,BBQ 고기추가,9,일요일,1,0,0,0.0,0,가을
2023-09-11,16,미라시아,BBQ 고기추가,9,월요일,1,0,0,0.0,0,가을
2023-09-12,0,미라시아,BBQ 고기추가,9,화요일,1,0,0,0.0,0,가을
2023-09-13,0,미라시아,BBQ 고기추가,9,수요일,1,0,0,0.0,0,가을
2023-09-14,0,미라시아,BBQ 고기추가,9,목요일,1,0,0,0.0,0,가을
2023-09-15,1,미라시아,BBQ 고기추가,9,금요일,0,1,0,0.0,0,가을
2023-09-16,2,미라시아,BBQ 고기추가,9,토요일,0,1,0,0.0,0,가을
2023-09-17,0,미라시아,BBQ 고기추가,9,일요일,1,0,0,0.0,0,가을
2023-09-18,0,미라시아,BBQ 고기추가,9,월요일,1,0,0,0.0,0,가을
2023-09-19,0,미라시아,BBQ 고기추가,9,화요일,1,0,0,0.0,0,가을
2023-09-20,0,미라시아,BBQ 고기추가,9,수요일,1,0,0,0.0,0,가을
2023-09-21,0,미라시아,BBQ 고기추가,9,목요일,1,0,0,0.0,0,가을
2023-09-22,1,미라시아,BBQ 고기추가,9,금요일,0,1,0,0.0,0,가을
2023-09-23,1,미라시아,BBQ 고기추가,9,토요일,0,1,0,0.0,0,가을
2023-09-24,0,미라시아,BBQ 고기추가,9,일요일,1,0,0,0.0,0,가을
2023-09-25,0,미라시아,BBQ 고기추가,9,월요일,1,0,0,0.0,0,가을
2023-09-26,0,미라시아,BBQ 고기추가,9,화요일,1,0,0,0.0,0,가을
2023-09-27,0,미라시아,BBQ 고기추가,9,수요일,1,0,0,0.0,0,가을
2023-09-28,1,미라시아,BBQ 고기추가,9,목요일,1,0,1,2.0,0,가을
2023-09-29,5,미라시아,BBQ 고기추가,9,금요일,0,1,1,2.0,0,가을
2023-09-30,3,미라시아,BBQ 고기추가,9,토요일,0,1,1,1.0,0,가을
2023-10-01,2,미라시아,BBQ 고기추가,10,일요일,1,0,0,0.0,0,가을
2023-10-02,3,미라시아,BBQ 고기추가,10,월요일,1,0,1,2.0,0,가을
2023-10-03,0,미라시아,BBQ 고기추가,10,화요일,1,0,1,1.0,0,가을
2023-10-04,0,미라시아,BBQ 고기추가,10,수요일,1,0,0,0.0,0,가을
2023-10-05,0,미라시아,BBQ 고기추가,10,목요일,1,0,0,0.0,0,가을
2023-10-06,0,미라시아,BBQ 고기추가,10,금요일,0,1,0,0.0,0,가을
2023-10-07,1,미라시아,BBQ 고기추가,10,토요일,0,1,0,0.0,0,가을
2023-10-08,1,미라시아,BBQ 고기추가,10,일요일,1,0,0,0.0,0,가을
2023-10-09,0,미라시아,BBQ 고기추가,10,월요일,1,0,1,1.0,0,가을
2023-10-10,1,미라시아,BBQ 고기추가,10,화요일,1,0,0,0.0,0,가을
2023-10-11,2,미라시아,BBQ 고기추가,10,수요일,1,0,0,0.0,0,가을
2023-10-12,0,미라시아,BBQ 고기추가,10,목요일,1,0,0,0.0,0,가을
2023-10-13,38,미라시아,BBQ 고기추가,10,금요일,0,1,0,0.0,0,가을
2023-10-14,0,미라시아,BBQ 고기추가,10,토요일,0,1,0,0.0,0,가을
2023-10-15,1,미라시아,BBQ 고기추가,10,일요일,1,0,0,0.0,0,가을
2023-10-16,1,미라시아,BBQ 고기추가,10,월요일,1,0,0,0.0,0,가을
2023-10-17,0,미라시아,BBQ 고기추가,10,화요일,1,0,0,0.0,0,가을
2023-10-18,0,미라시아,BBQ 고기추가,10,수요일,1,0,0,0.0,0,가을
2023-10-19,0,미라시아,BBQ 고기추가,10,목요일,1,0,0,0.0,0,가을
2023-10-20,0,미라시아,BBQ 고기추가,10,금요일,0,1,0,0.0,0,가을
2023-10-21,2,미라시아,BBQ 고기추가,10,토요일,0,1,0,0.0,0,가을
2023-10-22,3,미라시아,BBQ 고기추가,10,일요일,1,0,0,0.0,0,가을
2023-10-23,0,미라시아,BBQ 고기추가,10,월요일,1,0,0,0.0,0,가을
2023-10-24,0,미라시아,BBQ 고기추가,10,화요일,1,0,0,0.0,0,가을
2023-10-25,0,미라시아,BBQ 고기추가,10,수요일,1,0,0,0.0,0,가을
2023-10-26,1,미라시아,BBQ 고기추가,10,목요일,1,0,0,0.0,0,가을
2023-10-27,3,미라시아,BBQ 고기추가,10,금요일,0,1,0,0.0,0,가을
2023-10-28,0,미라시아,BBQ 고기추가,10,토요일,0,1,0,0.0,0,가을
2023-10-29,0,미라시아,BBQ 고기추가,10,일요일,1,0,0,0.0,0,가을
2023-10-30,0,미라시아,BBQ 고기추가,10,월요일,1,0,0,0.0,0,가을
2023-10-31,9,미라시아,BBQ 고기추가,10,화요일,1,0,0,0.0,0,가을
2023-11-01,0,미라시아,BBQ 고기추가,11,수요일,1,0,0,0.0,0,가을
2023-11-02,0,미라시아,BBQ 고기추가,11,목요일,1,0,0,0.0,0,가을
2023-11-03,1,미라시아,BBQ 고기추가,11,금요일,0,1,0,0.0,0,가을
2023-11-04,0,미라시아,BBQ 고기추가,11,토요일,0,1,0,0.0,0,가을
2023-11-05,0,미라시아,BBQ 고기추가,11,일요일,1,0,0,0.0,0,가을
2023-11-06,0,미라시아,BBQ 고기추가,11,월요일,1,0,0,0.0,0,가을
2023-11-07,0,미라시아,BBQ 고기추가,11,화요일,1,0,0,0.0,0,가을
2023-11-08,0,미라시아,BBQ 고기추가,11,수요일,1,0,0,0.0,0,가을
2023-11-09,1,미라시아,BBQ 고기추가,11,목요일,1,0,0,0.0,0,가을
2023-11-10,0,미라시아,BBQ 고기추가,11,금요일,0,1,0,0.0,0,가을
2023-11-11,1,미라시아,BBQ 고기추가,11,토요일,0,1,0,0.0,0,가을
2023-11-12,1,미라시아,BBQ 고기추가,11,일요일,1,0,0,0.0,0,가을
2023-11-13,0,미라시아,BBQ 고기추가,11,월요일,1,0,0,0.0,0,가을
2023-11-14,0,미라시아,BBQ 고기추가,11,화요일,1,0,0,0.0,0,가을
2023-11-15,0,미라시아,BBQ 고기추가,11,수요일,1,0,0,0.0,0,가을
2023-11-16,0,미라시아,BBQ 고기추가,11,목요일,1,0,0,0.0,0,가을
2023-11-17,1,미라시아,BBQ 고기추가,11,금요일,0,1,0,0.0,0,가을
2023-11-18,0,미라시아,BBQ 고기추가,11,토요일,0,1,0,0.0,0,가을
2023-11-19,2,미라시아,BBQ 고기추가,11,일요일,1,0,0,0.0,0,가을
2023-11-20,0,미라시아,BBQ 고기추가,11,월요일,1,0,0,0.0,0,가을
2023-11-21,0,미라시아,BBQ 고기추가,11,화요일,1,0,0,0.0,0,가을
2023-11-22,0,미라시아,BBQ 고기추가,11,수요일,1,0,0,0.0,0,가을
2023-11-23,1,미라시아,BBQ 고기추가,11,목요일,1,0,0,0.0,0,가을
2023-11-24,0,미라시아,BBQ 고기추가,11,금요일,0,1,0,0.0,0,가을
2023-11-25,1,미라시아,BBQ 고기추가,11,토요일,0,1,0,0.0,0,가을
2023-11-26,0,미라시아,BBQ 고기추가,11,일요일,1,0,0,0.0,0,가을
2023-11-27,0,미라시아,BBQ 고기추가,11,월요일,1,0,0,0.0,0,가을
2023-11-28,0,미라시아,BBQ 고기추가,11,화요일,1,0,0,0.0,0,가을
2023-11-29,0,미라시아,BBQ 고기추가,11,수요일,1,0,0,0.0,0,가을
2023-11-30,1,미라시아,BBQ 고기추가,11,목요일,1,0,0,0.0,0,가을
2023-12-01,0,미라시아,BBQ 고기추가,12,금요일,0,1,0,0.0,0,겨울
2023-12-02,1,미라시아,BBQ 고기추가,12,토요일,0,1,0,0.0,0,겨울
2023-12-03,0,미라시아,BBQ 고기추가,12,일요일,1,0,0,0.0,0,겨울
2023-12-04,0,미라시아,BBQ 고기추가,12,월요일,1,0,0,0.0,0,겨울
2023-12-05,0,미라시아,BBQ 고기추가,12,화요일,1,0,0,0.0,0,겨울
2023-12-06,0,미라시아,BBQ 고기추가,12,수요일,1,0,0,0.0,0,겨울
2023-12-07,0,미라시아,BBQ 고기추가,12,목요일,1,0,0,0.0,0,겨울
2023-12-08,1,미라시아,BBQ 고기추가,12,금요일,0,1,0,0.0,0,겨울
2023-12-09,3,미라시아,BBQ 고기추가,12,토요일,0,1,0,0.0,0,겨울
2023-12-10,0,미라시아,BBQ 고기추가,12,일요일,1,0,0,0.0,0,겨울
2023-12-11,0,미라시아,BBQ 고기추가,12,월요일,1,0,0,0.0,0,겨울
2023-12-12,0,미라시아,BBQ 고기추가,12,화요일,1,0,0,0.0,0,겨울
2023-12-13,0,미라시아,BBQ 고기추가,12,수요일,1,0,0,0.0,0,겨울
2023-12-14,2,미라시아,BBQ 고기추가,12,목요일,1,0,0,0.0,0,겨울
2023-12-15,1,미라시아,BBQ 고기추가,12,금요일,0,1,0,0.0,1,겨울
2023-12-16,1,미라시아,BBQ 고기추가,12,토요일,0,1,0,0.0,1,겨울
2023-12-17,1,미라시아,BBQ 고기추가,12,일요일,1,0,0,0.0,1,겨울
2023-12-18,0,미라시아,BBQ 고기추가,12,월요일,1,0,0,0.0,1,겨울
2023-12-19,0,미라시아,BBQ 고기추가,12,화요일,1,0,0,0.0,1,겨울
2023-12-20,0,미라시아,BBQ 고기추가,12,수요일,1,0,0,0.0,1,겨울
2023-12-21,0,미라시아,BBQ 고기추가,12,목요일,1,0,0,0.0,1,겨울
2023-12-22,0,미라시아,BBQ 고기추가,12,금요일,0,1,0,0.0,1,겨울
2023-12-23,3,미라시아,BBQ 고기추가,12,토요일,0,1,0,0.0,1,겨울
2023-12-24,1,미라시아,BBQ 고기추가,12,일요일,1,0,0,0.0,1,겨울
2023-12-25,2,미라시아,BBQ 고기추가,12,월요일,1,0,1,1.0,1,겨울
2023-12-26,1,미라시아,BBQ 고기추가,12,화요일,1,0,0,0.0,1,겨울
2023-12-27,1,미라시아,BBQ 고기추가,12,수요일,1,0,0,0.0,1,겨울
2023-12-28,1,미라시아,BBQ 고기추가,12,목요일,1,0,0,0.0,1,겨울
2023-12-29,0,미라시아,BBQ 고기추가,12,금요일,0,1,0,0.0,1,겨울
2023-12-30,3,미라시아,BBQ 고기추가,12,토요일,0,1,0,0.0,1,겨울
2023-12-31,3,미라시아,BBQ 고기추가,12,일요일,1,0,0,0.0,1,겨울
2024-01-01,2,미라시아,BBQ 고기추가,1,월요일,1,0,1,1.0,1,겨울
2024-01-02,0,미라시아,BBQ 고기추가,1,화요일,1,0,0,0.0,1,겨울
2024-01-03,0,미라시아,BBQ 고기추가,1,수요일,1,0,0,0.0,1,겨울
2024-01-04,0,미라시아,BBQ 고기추가,1,목요일,1,0,0,0.0,1,겨울
2024-01-05,0,미라시아,BBQ 고기추가,1,금요일,0,1,0,0.0,1,겨울
2024-01-06,2,미라시아,BBQ 고기추가,1,토요일,0,1,0,0.0,1,겨울
2024-01-07,0,미라시아,BBQ 고기추가,1,일요일,1,0,0,0.0,1,겨울
2024-01-08,0,미라시아,BBQ 고기추가,1,월요일,1,0,0,0.0,1,겨울
2024-01-09,1,미라시아,BBQ 고기추가,1,화요일,1,0,0,0.0,1,겨울
2024-01-10,0,미라시아,BBQ 고기추가,1,수요일,1,0,0,0.0,1,겨울
2024-01-11,1,미라시아,BBQ 고기추가,1,목요일,1,0,0,0.0,1,겨울
2024-01-12,1,미라시아,BBQ 고기추가,1,금요일,0,1,0,0.0,1,겨울
2024-01-13,2,미라시아,BBQ 고기추가,1,토요일,0,1,0,0.0,1,겨울
2024-01-14,1,미라시아,BBQ 고기추가,1,일요일,1,0,0,0.0,1,겨울
2024-01-15,0,미라시아,BBQ 고기추가,1,월요일,1,0,0,0.0,1,겨울
2024-01-16,6,미라시아,BBQ 고기추가,1,화요일,1,0,0,0.0,1,겨울
2024-01-17,0,미라시아,BBQ 고기추가,1,수요일,1,0,0,0.0,1,겨울
2024-01-18,2,미라시아,BBQ 고기추가,1,목요일,1,0,0,0.0,1,겨울
2024-01-19,2,미라시아,BBQ 고기추가,1,금요일,0,1,0,0.0,1,겨울
2024-01-20,1,미라시아,BBQ 고기추가,1,토요일,0,1,0,0.0,1,겨울
2024-01-21,1,미라시아,BBQ 고기추가,1,일요일,1,0,0,0.0,1,겨울
2024-01-22,0,미라시아,BBQ 고기추가,1,월요일,1,0,0,0.0,1,겨울
2024-01-23,0,미라시아,BBQ 고기추가,1,화요일,1,0,0,0.0,1,겨울
2024-01-24,0,미라시아,BBQ 고기추가,1,수요일,1,0,0,0.0,1,겨울
2024-01-25,0,미라시아,BBQ 고기추가,1,목요일,1,0,0,0.0,1,겨울
